I_mean,Q_mean,I_var,Q_var,I_sd,Q_sd,I_power,Q_power,IQ_power,IQ_mean,IQ_sd,SNR,Modulation
-0.00075204205,-0.00025229363,0.69605404,0.2170492,0.83429855,0.4658854,0.6960546,0.21704927,0.9131039,0.85764986,0.4213556,22,19
0.00014696963,-0.00012014166,1.0651464,0.00839941,1.0320593,0.091648296,1.0651464,0.008399425,1.0735459,0.93024695,0.4562746,22,19
-0.0028308837,0.0012764933,0.8941263,0.12340896,0.9455825,0.35129613,0.8941343,0.12341058,1.0175447,0.9044455,0.44668007,22,19
0.00082006486,0.00035775086,0.03175988,1.0407457,0.17821302,1.0201695,0.031760555,1.040746,1.0725064,0.9303433,0.45493716,22,19
-0.001811677,0.0009361377,0.63555545,0.33612144,0.7972173,0.57975984,0.6355587,0.3361223,0.97168106,0.88405126,0.43604398,22,19
-0.00022921707,0.00011085131,0.22671402,0.73037595,0.47614494,0.85462034,0.22671406,0.730376,0.95709,0.87786955,0.43178132,22,19
-2.758679e-05,-0.00025707122,0.03735292,0.89461064,0.19326903,0.9458386,0.03735292,0.89461076,0.9319637,0.8661026,0.42641532,22,19
0.00029138982,-0.0010027287,0.5742153,0.4212147,0.75776994,0.64901054,0.57421535,0.42121568,0.99543107,0.8955348,0.43982783,22,19
-2.2985914e-05,0.00014051958,0.5590228,0.4486742,0.7476783,0.66983145,0.5590228,0.4486742,1.007697,0.9006885,0.44323483,22,19
-0.00081417884,0.00233278,0.93149626,0.082252294,0.9651405,0.2867966,0.9314969,0.08225773,1.0137546,0.9029771,0.4454066,22,19
0.0013543271,-0.00011269661,1.0496788,0.013305203,1.0245383,0.11534818,1.0496806,0.013305215,1.0629859,0.9256929,0.4539586,24,19
-0.0011133332,-0.00061543944,0.48343384,0.55436456,0.6952941,0.7445566,0.4834351,0.554365,1.0378001,0.91318226,0.45155087,24,19
-0.000346614,-0.00011032261,0.54301065,0.40668276,0.7368926,0.6377168,0.5430108,0.4066828,0.94969356,0.8741517,0.43075803,24,19
0.00044857356,0.0004042065,0.98927903,0.0065445956,0.9946251,0.08089867,0.9892792,0.006544759,0.995824,0.89467263,0.4420237,24,19
6.696956e-05,-0.00047716568,0.012757278,0.8902334,0.11294812,0.9435218,0.012757283,0.8902335,0.9029909,0.8536253,0.4175101,24,19
-0.00082919304,-3.1392497e-05,0.031694215,0.99255,0.17802869,0.99626803,0.0316949,0.9925499,1.0242448,0.9079131,0.44714513,24,19
0.0001065557,0.0005907871,0.39075422,0.6313224,0.62510335,0.794558,0.39075422,0.63132274,1.022077,0.9073366,0.44588932,24,19
0.00072074996,0.0009564204,0.433246,0.46736977,0.6582142,0.6836445,0.43324652,0.4673707,0.9006171,0.85222816,0.41752172,26,19
-0.0005560257,-5.886273e-05,0.67691207,0.2443007,0.82274663,0.49426782,0.67691237,0.2443007,0.9212131,0.86146206,0.4231976,26,19
0.0010033106,-0.000201019,0.7029662,0.2321779,0.8384308,0.48184842,0.7029672,0.23217794,0.93514514,0.86739206,0.42752323,26,19
-0.00021526676,-0.00032950556,0.6054497,0.4156052,0.77810645,0.6446745,0.60544974,0.4156053,1.021055,0.9058797,0.4477019,26,19
-0.00027839636,0.0001011634,0.9043362,0.000759031,0.95096594,0.027550517,0.90433633,0.0007590412,0.90509534,0.85391855,0.41942644,26,19
-0.0001114381,-0.00044305556,0.6006948,0.47262722,0.77504504,0.6874789,0.6006948,0.4726274,1.0733222,0.9302578,0.45600715,26,19
0.0005106551,-0.00017608266,0.0054498757,0.96782255,0.07382327,0.9837797,0.0054501365,0.96782255,0.9732727,0.8852067,0.43552467,26,19
0.0004861867,0.0005327113,0.75684273,0.32266045,0.8699671,0.5680321,0.756843,0.32266074,1.0795037,0.93266535,0.45786363,26,19
0.00075803907,-0.0006453665,0.39523584,0.62235713,0.62867785,0.78889614,0.3952364,0.6223576,1.017594,0.90486956,0.44587559,28,19
0.00031550112,-0.0030770428,0.98783803,0.021325389,0.9939004,0.14603215,0.9878381,0.021334857,1.0091729,0.90115964,0.44394183,28,19
0.0024227814,0.0001983709,0.8077618,0.120221704,0.89875567,0.34673002,0.8077676,0.12022175,0.9279894,0.86542004,0.42312837,28,19
2.9633096e-05,-0.00036156445,0.019590158,1.0582252,0.13996485,1.0287007,0.019590158,1.0582253,1.0778154,0.93190396,0.4575701,28,19
-0.0022203694,-0.0003357103,0.033653922,0.8767329,0.18345006,0.93634015,0.03365885,0.876733,0.91039187,0.85647976,0.42051676,28,19
-0.0020817444,0.00249362,0.42129865,0.5323756,0.6490752,0.7296407,0.42130297,0.5323817,0.9536847,0.8770338,0.4295305,28,19
-0.0001953058,-0.0007824674,0.7028706,0.28383976,0.8383738,0.53276616,0.7028706,0.2838404,0.986711,0.89097416,0.43917665,28,19
-0.0004975561,-0.0008025426,0.43685117,0.49914622,0.6609472,0.7065028,0.4368514,0.49914682,0.93599826,0.86855656,0.42615464,28,19
6.27235e-05,-0.00024250287,0.5988961,0.48286462,0.77388376,0.6948846,0.59889615,0.4828647,1.0817609,0.9341329,0.45733637,30,19
-0.00017007641,-0.00062319636,0.6474056,0.34674847,0.8046152,0.58885354,0.6474056,0.34674886,0.9941545,0.8938029,0.44189474,30,19
-0.00041038197,-0.00020708461,0.63908076,0.43263197,0.79942524,0.6577476,0.6390809,0.432632,1.071713,0.9290453,0.4567141,30,19
-0.00049113337,-0.0003281064,0.6969594,0.36097473,0.83484095,0.6008117,0.6969596,0.36097485,1.0579344,0.92323756,0.45339483,30,19
-0.057662316,0.017942475,0.49746522,0.48195648,0.70531213,0.69423085,0.5007901,0.48227847,0.98306865,0.87122035,0.4733325,-20,19
-0.016341543,0.0110296365,0.5191107,0.49841622,0.7204934,0.70598596,0.51937777,0.49853784,1.0179156,0.8926914,0.47012523,-20,19
0.02274815,0.00817175,0.4901646,0.49997407,0.7001176,0.7070885,0.4906821,0.5000408,0.990723,0.8882426,0.4491636,-20,20
0.046515476,0.02628279,0.4907562,0.5076029,0.70053995,0.71246254,0.49291992,0.5082936,1.0012136,0.8815311,0.47340947,-20,20
0.022216838,-0.0093278345,0.50544727,0.4865811,0.71094817,0.69755363,0.50594085,0.4866681,0.992609,0.8835939,0.46029416,-20,20
0.0016418407,-0.04524921,0.49403694,0.47104692,0.70287764,0.6863286,0.4940396,0.4730944,0.9671341,0.8727461,0.4532641,-18,20
-0.017849745,0.011371715,0.49176702,0.53156376,0.70126104,0.7290842,0.4920856,0.53169304,1.0237787,0.8966103,0.4689015,-18,20
0.0039415476,0.008271076,0.5231627,0.5094059,0.72329986,0.71372676,0.52317834,0.5094744,1.0326526,0.90345836,0.46520498,-18,20
-0.0015332517,-0.013339452,0.46282488,0.5178745,0.68031234,0.71963495,0.46282727,0.5180524,0.9808797,0.86931646,0.47451937,-18,20
-0.0027122432,0.0048588514,0.49605477,0.49253964,0.70431155,0.7018117,0.4960621,0.49256325,0.9886254,0.8817898,0.45942584,-18,20
0.0011913832,-0.037080627,0.50024563,0.47514743,0.70728046,0.68930936,0.50024706,0.4765224,0.9767695,0.8761281,0.45735,-18,20
-0.058930114,0.01516816,0.51906645,0.5032077,0.7204627,0.7093713,0.5225392,0.50343776,1.0259769,0.8911762,0.48143739,-18,20
-0.033476442,0.018335437,0.49278432,0.49999326,0.70198596,0.707102,0.49390498,0.5003295,0.99423444,0.8819306,0.46522343,-18,20
0.026340596,-0.014716741,0.46870372,0.5038206,0.68461937,0.7098032,0.46939754,0.5040372,0.9734347,0.86933285,0.46657807,-18,20
-0.023498248,-0.008572729,0.5321908,0.4591625,0.72951406,0.6776153,0.5327429,0.45923603,0.991979,0.88069785,0.46513462,-18,20
-0.014444333,0.0073628314,0.4701817,0.4894757,0.685698,0.6996254,0.47039035,0.4895299,0.9599202,0.86689794,0.45651737,-18,20
-0.0041114287,-0.011463195,0.49347165,0.49261415,0.70247537,0.7018648,0.49348855,0.49274552,0.98623407,0.87763965,0.4647393,-18,20
0.011352581,0.012269512,0.4683653,0.5094182,0.6843722,0.7137354,0.46849418,0.5095687,0.9780629,0.87543046,0.4600918,-18,20
-0.027149457,0.022779763,0.49842682,0.4796192,0.7059935,0.6925455,0.49916393,0.48013812,0.97930205,0.8756447,0.4610298,-16,20
0.036999535,0.039891787,0.5260394,0.48508257,0.72528577,0.69647866,0.52740836,0.48667392,1.0140823,0.896477,0.45870605,-16,20
0.010000485,-0.016490474,0.5222223,0.50324786,0.7226495,0.70939964,0.52232224,0.5035198,1.0258421,0.9019546,0.46078196,-16,20
-0.0122125605,-0.0108985165,0.51191455,0.5019062,0.71548206,0.7084534,0.5120637,0.502025,1.0140886,0.8909786,0.46930352,-16,20
0.005215116,-0.028041394,0.50424886,0.49970755,0.7101048,0.70689994,0.5042761,0.5004939,1.0047699,0.88975626,0.4616317,-16,20
0.019999336,0.0021306332,0.52185816,0.48193684,0.7223975,0.6942167,0.5222581,0.4819414,1.0041995,0.8837296,0.47246325,-16,20
0.031022016,-0.018347349,0.49628985,0.49678817,0.70447844,0.704832,0.49725223,0.4971248,0.994377,0.8848992,0.4597069,-14,20
0.0397554,0.016696958,0.47493207,0.4896434,0.68915313,0.69974524,0.47651255,0.48992217,0.9664347,0.87219083,0.4535612,-14,20
0.0073496513,-0.0028133737,0.49476886,0.51078206,0.7033981,0.7146902,0.49482292,0.51078993,1.0056129,0.89463234,0.45304066,-14,20
0.056349576,-0.013905412,0.49423894,0.48539406,0.7030213,0.6967023,0.4974142,0.48558745,0.9830017,0.87599015,0.4643736,-14,20
-0.012203667,-0.0012316164,0.49139336,0.5035666,0.70099455,0.7096243,0.49154228,0.5035681,0.9951104,0.8875405,0.4553924,-14,20
0.0086404085,-0.0046650823,0.51360846,0.46591592,0.7166648,0.68258035,0.5136832,0.46593767,0.9796208,0.87742496,0.45798072,-14,20
-0.03337418,-0.03316979,0.46974793,0.5144048,0.6853816,0.7172202,0.4708618,0.51550496,0.9863667,0.8751466,0.4695584,-14,20
-0.018890018,-0.016490016,0.48978513,0.5199435,0.6998465,0.72107106,0.4901419,0.5202154,1.0103573,0.89302564,0.46137026,-14,20
0.01241599,0.0030203033,0.5179672,0.4715013,0.7196994,0.6866595,0.51812136,0.47151038,0.9896318,0.88121533,0.4616182,-14,20
0.018970702,0.0018291967,0.5407399,0.47544804,0.7353502,0.6895274,0.5410998,0.47545138,1.0165513,0.89807785,0.4582656,-14,20
-0.033755787,0.034704268,0.51154995,0.49296162,0.7152272,0.70211226,0.51268935,0.49416602,1.0068554,0.8878387,0.46754438,-14,20
-0.0128702,0.0282085,0.523405,0.46390456,0.72346735,0.6811054,0.52357066,0.46470028,0.98827094,0.87083423,0.47949836,-14,20
-0.0003714224,0.015511155,0.4979307,0.5158336,0.70564204,0.7182156,0.49793085,0.5160742,1.0140051,0.8953362,0.46084505,-12,20
-0.02888265,-0.0028834408,0.51163185,0.4587401,0.71528447,0.67730355,0.5124661,0.4587484,0.9712145,0.8717718,0.45959586,-12,20
-0.009188931,-0.019763177,0.4772629,0.5390074,0.69084215,0.7341713,0.47734737,0.5393981,1.0167453,0.8948095,0.46482396,-12,20
0.013442588,-0.02585256,0.49385306,0.50115085,0.7027468,0.7079201,0.49403378,0.5018192,0.99585295,0.878887,0.47266325,-12,20
0.029055543,0.031669296,0.50549626,0.52029663,0.7109826,0.7213159,0.50634044,0.5212996,1.0276401,0.9003693,0.46580583,-12,20
-0.020181026,0.027312946,0.4790602,0.50401545,0.6921418,0.70994043,0.47946748,0.5047614,0.98422885,0.8822479,0.45372626,-12,20
0.05199258,-0.015927501,0.5224068,0.50272095,0.7227771,0.7090282,0.52511,0.50297457,1.0280845,0.9019983,0.4631238,-12,20
-0.02723196,0.031989004,0.49535114,0.48807865,0.7038119,0.6986263,0.49609268,0.48910198,0.9851947,0.8834845,0.4523825,-12,20
-0.03665627,0.028073948,0.49468654,0.49832296,0.7033396,0.7059199,0.49603024,0.49911112,0.9951413,0.8893095,0.45196232,-10,20
-0.014339756,-0.01987072,0.5066925,0.5150902,0.7118234,0.71769786,0.5068982,0.51548505,1.0223833,0.89726985,0.46614385,-10,20
0.0027512833,0.016362464,0.48393548,0.4903043,0.6956547,0.7002173,0.48394305,0.49057198,0.9745151,0.87486595,0.45730144,-10,20
0.053311817,-0.030385736,0.49525374,0.49102095,0.7037427,0.7007289,0.49809593,0.49194425,0.9900402,0.87643325,0.47106785,-10,20
-0.037509926,-0.019848593,0.51674396,0.4902601,0.71884906,0.7001858,0.5181509,0.49065402,1.008805,0.88425285,0.47634217,-10,20
0.028522156,0.009673742,0.51624835,0.49384868,0.71850425,0.7027437,0.51706195,0.4939423,1.0110042,0.8948724,0.4584839,-10,20
-0.021180715,0.018494409,0.5119343,0.48340157,0.7154958,0.69527084,0.5123829,0.4837436,0.99612653,0.8827431,0.46571565,-10,20
0.015717737,0.05472347,0.48748738,0.48486358,0.69820297,0.6963215,0.4877344,0.4878583,0.9755927,0.87121344,0.46538147,-8,20
-0.011184951,0.014985523,0.52866554,0.4770619,0.7270939,0.69069666,0.52879065,0.47728646,1.006077,0.89480144,0.4532191,-8,20
-0.0022242067,0.034236323,0.4680699,0.5037899,0.68415636,0.7097816,0.4680749,0.50496197,0.9730369,0.8775399,0.4505116,-8,20
0.012097111,0.005716213,0.5148814,0.4656474,0.71755236,0.6823836,0.5150277,0.46568006,0.98070776,0.8782922,0.4575046,-8,20
-0.008595197,0.008581189,0.49585027,0.48632884,0.70416635,0.6973728,0.49592412,0.48640248,0.9823267,0.88335127,0.44946322,-8,20
-0.03523556,0.0069939084,0.4859385,0.4995805,0.6970929,0.7068101,0.48718002,0.49962944,0.98680943,0.8784054,0.46391103,-8,20
0.009800443,0.0035699266,0.47150582,0.5470922,0.6866628,0.7396568,0.4716019,0.54710495,1.0187068,0.8961828,0.4642879,-8,20
0.013806043,0.0022239606,0.5387985,0.4657179,0.73402894,0.6824353,0.5389891,0.46572283,1.0047121,0.8886008,0.4637893,-8,20
-0.02354737,-0.018351601,0.5094611,0.49584702,0.71376544,0.704164,0.5100156,0.49618378,1.0061994,0.8879064,0.4667137,-8,20
-0.031923067,-0.01870042,0.51522034,0.45805153,0.7177885,0.67679507,0.5162394,0.4584012,0.97464067,0.8775166,0.45233306,-8,20
0.0010970365,-0.0039635315,0.49093217,0.49637014,0.70066553,0.7045354,0.4909334,0.49638584,0.98731923,0.88532054,0.45113942,-8,20
-0.01263032,-0.004392255,0.5534358,0.48754257,0.74393266,0.6982425,0.5535953,0.48756185,1.0411572,0.906606,0.46821225,-6,20
0.040673416,0.013149121,0.5054837,0.47025198,0.71097374,0.68574923,0.507138,0.4704249,0.9775629,0.8762127,0.45805475,-6,20
-0.0021146853,0.022987671,0.48647165,0.52470756,0.6974752,0.724367,0.4864761,0.525236,1.0117121,0.88902193,0.47048086,-6,20
0.013814298,-0.002561573,0.527178,0.4943645,0.7260702,0.7031106,0.5273688,0.49437106,1.02174,0.90296483,0.45430654,-6,20
0.010477243,0.0018631946,0.54380596,0.4862755,0.737432,0.6973346,0.54391575,0.48627895,1.0301948,0.8931092,0.48223495,-6,20
0.024618363,0.0002578376,0.4626071,0.55124533,0.68015224,0.742459,0.46321315,0.55124533,1.0144585,0.89949954,0.45316562,-6,20
-0.014699092,-0.0027710046,0.4511655,0.5589358,0.67168856,0.7476201,0.45138156,0.5589435,1.0103252,0.8853717,0.4758592,-4,20
-0.03259668,0.014765168,0.5389962,0.44853657,0.73416364,0.66972876,0.5400588,0.4487546,0.9888134,0.8792739,0.4644253,-4,20
0.02261343,-0.016964875,0.55110854,0.43067008,0.74236685,0.6562546,0.5516199,0.4309579,0.9825778,0.88132143,0.4537073,-4,20
-0.014652706,0.011769459,0.59427184,0.41022557,0.7708903,0.64048856,0.5944865,0.41036406,1.0048506,0.8854964,0.46983692,-4,20
-0.009629967,-0.02123462,0.48964956,0.55110353,0.69974965,0.74236345,0.48974228,0.55155444,1.0412968,0.90054494,0.47991207,-4,20
0.010244695,-0.019500885,0.45234707,0.557374,0.67256755,0.7465748,0.452452,0.5577543,1.0102062,0.88079154,0.48416167,-4,20
-0.009566519,0.0236787,0.5837034,0.44902533,0.7640048,0.67009354,0.5837949,0.44958603,1.033381,0.9015392,0.4696893,-4,20
-0.006266558,0.0069452417,0.54143345,0.46065718,0.7358216,0.6787173,0.5414728,0.4607054,1.0021782,0.8882406,0.46174332,-4,20
-0.019867446,0.006967386,0.5789261,0.44619194,0.76087195,0.667976,0.5793209,0.4462405,1.0255613,0.9011329,0.4620832,-4,20
0.033908457,-0.012692101,0.6135514,0.44133455,0.7832952,0.6643301,0.61470115,0.44149563,1.0561968,0.92646843,0.4448067,-2,20
-0.009276155,-0.022630494,0.7015725,0.33547324,0.8375992,0.5792005,0.7016585,0.33598536,1.0376439,0.908065,0.46158612,-2,20
-0.017184116,-0.002208441,0.34634376,0.6842043,0.5885098,0.82716644,0.34663904,0.68420917,1.030848,0.90440595,0.46140867,-2,20
-0.023759702,-0.023461487,0.58120096,0.35410985,0.76236534,0.5950713,0.58176553,0.35466027,0.93642586,0.86017615,0.44330892,-2,20
0.009485742,0.008233203,0.73715603,0.32631814,0.8585779,0.57124263,0.737246,0.32638595,1.0636319,0.9157833,0.47431302,-2,20
0.0123988055,0.01152613,0.3749102,0.6433128,0.61229914,0.8020678,0.37506396,0.6434456,1.0185096,0.9011762,0.45430288,-2,20
-0.008774627,-0.005165007,0.5329052,0.42917553,0.7300036,0.6551149,0.53298223,0.4292022,0.9621844,0.86566067,0.4613198,-2,20
-0.017735545,-0.0043117693,0.537578,0.4468837,0.7331971,0.6684936,0.5378925,0.44690228,0.98479474,0.8790305,0.46054322,-2,20
-0.011502908,-0.022307241,0.6189567,0.42617834,0.786738,0.6528233,0.619089,0.42667595,1.045765,0.9156802,0.45529628,-2,20
0.004051067,0.00884922,0.4430508,0.56768584,0.6656206,0.7534493,0.44306722,0.56776416,1.0108314,0.89373267,0.46051422,-2,20
-0.01410431,-0.022778241,0.64716387,0.38384712,0.80446494,0.619554,0.6473628,0.38436598,1.0317289,0.9092033,0.45285556,0,20
-0.0053861635,-0.00038790144,0.3030217,0.62460697,0.55047405,0.7903208,0.30305073,0.6246072,0.9276579,0.86354506,0.42655343,0,20
0.02468525,-0.008854049,0.28217548,0.7526977,0.5312019,0.86758155,0.28278488,0.7527761,1.035561,0.91923696,0.43653667,0,20
-0.017642621,-0.010313212,0.7896411,0.2665676,0.8886175,0.5163018,0.78995234,0.26667392,1.0566263,0.9242312,0.44991452,0,20
0.009820259,-0.008083053,0.76504236,0.250754,0.874667,0.5007534,0.7651388,0.25081933,1.0159582,0.900772,0.45229203,0,20
-0.0186527,-0.0024499437,0.42279798,0.51369834,0.65022916,0.7167275,0.4231459,0.5137043,0.93685025,0.8665804,0.43114805,0,20
-0.02140535,-0.00859005,0.35910454,0.6422782,0.5992533,0.8014226,0.35956275,0.642352,1.0019147,0.8956256,0.4469558,0,20
0.008145913,0.0049507767,0.44567093,0.433029,0.6675859,0.6580494,0.4457373,0.43305346,0.87879074,0.8430152,0.41001973,0,20
-0.010298494,-0.00042644423,0.68250525,0.33977953,0.82613873,0.5829061,0.6826113,0.33977973,1.022391,0.9066323,0.44767058,0,20
0.024926387,-0.0025270274,0.27996737,0.7516593,0.52911943,0.8669829,0.2805887,0.7516657,1.0322543,0.9154347,0.4407195,0,20
-0.008072529,0.0072749555,0.6487849,0.32107806,0.80547184,0.5666375,0.6488501,0.321131,0.969981,0.8830477,0.43612823,0,20
0.0047926717,0.008011021,0.22122806,0.72895813,0.47034886,0.85379046,0.22125101,0.72902226,0.9502733,0.87110937,0.43754068,0,20
-0.0034777839,0.009877837,0.27886066,0.7272943,0.5280726,0.8528155,0.27887276,0.72739184,1.0062646,0.9016552,0.43963915,2,20
-0.0007018144,-0.019385068,0.13755624,0.74961764,0.37088576,0.8658046,0.13755675,0.7499934,0.8875502,0.84735304,0.4117559,2,20
-0.005647054,-0.013403073,0.1217235,1.0027714,0.34888896,1.0013847,0.12175538,1.002951,1.1247065,0.95090854,0.46955228,2,20
-0.013461599,0.0023499657,0.8693719,0.25440767,0.9324011,0.5043884,0.8695531,0.2544132,1.1239663,0.95362616,0.46321002,2,20
-0.0072014523,0.0087616,0.7967585,0.1696675,0.8926133,0.41190714,0.79681027,0.16974425,0.9665546,0.882642,0.43301013,2,20
0.0007214518,-0.0056754733,0.3564376,0.7891642,0.59702396,0.8883491,0.35643813,0.7891964,1.1456347,0.9632077,0.4667606,2,20
-0.004606384,-0.0024024183,0.7400295,0.38738298,0.8602497,0.622401,0.74005073,0.38738877,1.1274395,0.9566599,0.4606966,2,20
-0.0007588337,0.0075060013,0.9791368,0.19002104,0.98951346,0.43591404,0.97913736,0.19007738,1.1692148,0.9761716,0.46508464,4,20
-0.004981362,0.009386223,0.39684612,0.7507176,0.62995726,0.8664396,0.3968709,0.7508056,1.1476767,0.97109544,0.45238277,4,20
0.0016167201,-0.0045819078,0.22319847,0.9088853,0.47243884,0.9533548,0.22320108,0.9089063,1.1321074,0.96205056,0.45449537,4,20
0.009462741,-0.007527012,0.9342092,0.17065847,0.966545,0.4131083,0.93429875,0.17071511,1.105014,0.94989514,0.45023692,4,20
0.0057126395,-0.011539952,0.13798493,0.92372227,0.37146324,0.9611047,0.13801755,0.9238554,1.061873,0.93509316,0.43298241,4,20
0.0005347455,-0.00018172897,0.13171837,0.8824275,0.36293024,0.9393761,0.13171865,0.8824276,1.0141462,0.9093216,0.43275917,4,20
0.005561707,-0.009713053,0.1443972,0.6987003,0.37999633,0.83588296,0.14442813,0.69879466,0.84322274,0.8332529,0.38589153,4,20
0.0005876594,0.014145789,0.48816824,0.39097875,0.69869035,0.62528294,0.4881686,0.39117885,0.87934744,0.8418797,0.4130206,4,20
-0.0020539672,0.005877794,0.5655178,0.4756696,0.75200915,0.689688,0.56552196,0.4757042,1.0412261,0.9197998,0.44180834,4,20
0.0035252115,-0.0047962517,0.84453166,0.14704227,0.91898406,0.3834609,0.84454405,0.14706528,0.99160933,0.89925665,0.42772287,4,20
0.002711467,0.008445831,0.8471427,0.06715664,0.92040354,0.25914598,0.8471501,0.067227975,0.91437805,0.862127,0.41366053,4,20
-0.012815701,0.01590554,0.8194611,0.07377264,0.9052409,0.27161118,0.8196254,0.07402562,0.893651,0.8528125,0.4078748,4,20
0.0012062895,-0.0026561953,0.22147684,0.8013133,0.47061327,0.89516103,0.22147828,0.8013203,1.0227987,0.9114411,0.4382622,6,20
-0.001787949,-0.0039561884,0.75974005,0.2663095,0.87163067,0.5160518,0.7597432,0.26632518,1.0260684,0.9121642,0.44048247,6,20
-0.004818119,-0.003919727,1.0059237,0.09147588,1.0029575,0.3024498,1.0059471,0.091491245,1.0974383,0.9454285,0.45122412,6,20
-0.0014911044,0.003462978,0.40535045,0.43946126,0.63667136,0.66291875,0.40535265,0.43947327,0.8448259,0.8287027,0.39759004,8,20
-0.0018157058,-0.0011477047,0.78547233,0.20973441,0.8862688,0.4579677,0.7854756,0.20973572,0.99521136,0.8963845,0.4378428,8,20
-0.005716472,0.00011769042,0.8752522,0.18026309,0.93554914,0.42457402,0.8752848,0.1802631,1.055548,0.92447996,0.4482016,8,20
0.0010165818,-0.0012604936,0.43350717,0.588431,0.65841264,0.7670926,0.4335082,0.58843267,1.0219407,0.9080521,0.44427717,8,20
0.0024183283,-0.0056244717,0.4528718,0.6906948,0.6729575,0.8310805,0.45287764,0.69072646,1.143604,0.9614951,0.46811464,8,20
0.0048719672,-0.005296876,0.45308787,0.7008705,0.673118,0.8371801,0.45311162,0.7008985,1.1540103,0.9686221,0.4645229,8,20
0.006585001,-0.0073015355,0.073726475,0.8769513,0.2715262,0.93645674,0.07376984,0.8770046,0.95077443,0.8758269,0.4286044,8,20
-0.00038339844,0.0020634944,0.0101337675,1.0718647,0.10066661,1.035309,0.010133914,1.071869,1.0820029,0.9351151,0.45559034,8,20
-0.0006230669,-0.0043992065,0.09507526,1.071246,0.30834275,1.0350101,0.095075645,1.0712655,1.1663411,0.9723784,0.46991637,8,20
0.0010744724,-0.00067080447,0.10080923,0.82305616,0.3175047,0.9072244,0.100810386,0.8230566,0.923867,0.86591643,0.41719988,10,20
0.0036449777,-0.0019432745,0.89038354,0.050480418,0.94360137,0.22467847,0.89039683,0.050484195,0.940881,0.87080073,0.42730218,10,20
0.0009571614,0.0015031716,0.6200478,0.34749386,0.7874311,0.5894861,0.62004864,0.3474961,0.9675448,0.8805795,0.43832013,10,20
-0.0035864795,0.0014577582,0.30394933,0.65466005,0.551316,0.80911064,0.30396217,0.6546622,0.95862436,0.8769542,0.43540293,10,20
-0.0035958197,0.00065881386,0.010433813,1.018322,0.10214604,1.0091194,0.010446742,1.0183225,1.0287693,0.9134389,0.44090647,10,20
0.0020820657,0.0013794026,0.10065718,1.0295728,0.31726515,1.0146787,0.100661516,1.0295748,1.1302361,0.9563235,0.46441534,10,20
-0.0034320583,0.0005054071,0.9965199,0.00438901,0.9982585,0.0662496,0.9965317,0.004389265,1.000921,0.89383423,0.44942322,10,20
-0.00027811853,0.0019168833,0.8370663,0.3181312,0.9149133,0.5640312,0.8370664,0.3181349,1.1552013,0.9668975,0.46937257,12,20
-0.00044769165,0.0006487614,0.020568877,0.97471654,0.14341854,0.9872773,0.020569077,0.9747169,0.995286,0.89542,0.43989658,12,20
-0.001230045,-0.002294016,1.0378209,0.022266533,1.0187349,0.14921975,1.0378225,0.022271795,1.0600942,0.92242604,0.4574106,12,20
-3.86443e-05,0.0014564221,0.80079305,0.19304433,0.8948704,0.4393681,0.80079305,0.19304645,0.9938395,0.89215136,0.44486582,12,20
-0.0002330702,-0.00044595497,0.83142436,0.0043693073,0.91182476,0.06610074,0.8314244,0.004369506,0.835794,0.8231983,0.39766628,12,20
-8.348428e-05,-0.00134543,0.027045833,1.1193281,0.16445617,1.057983,0.027045837,1.1193299,1.1463758,0.9607939,0.47249433,12,20
-3.2302283e-05,-0.0020564573,0.09529202,1.1034831,0.30869406,1.0504681,0.095292024,1.1034873,1.1987793,0.9852421,0.47757432,12,20
-0.0001641755,0.00019052456,0.0025904393,1.105136,0.050896358,1.0512545,0.002590466,1.1051362,1.1077266,0.94669735,0.4598812,12,20
0.0029453898,-0.003126882,0.7238498,0.09197756,0.8507936,0.30327803,0.7238585,0.09198734,0.8158457,0.8115891,0.39644542,12,20
0.0029047308,-0.0007815099,0.94868356,0.20126322,0.97400385,0.4486237,0.948692,0.20126382,1.1499557,0.9623975,0.47301883,12,20
-0.001907612,-0.0015735715,0.1018807,0.92818576,0.31918755,0.96342397,0.10188434,0.92818826,1.0300727,0.9093832,0.45066044,14,20
-9.457144e-05,0.0007631034,0.99485207,0.049203787,0.9974227,0.22181927,0.99485207,0.04920437,1.0440564,0.9150895,0.45460713,14,20
0.00035928917,-0.00047259225,0.9775737,0.029828092,0.9887233,0.17270811,0.9775739,0.029828317,1.0074022,0.89584434,0.45262027,14,20
-0.00012203792,-4.8120273e-06,0.025688216,1.1431792,0.16027544,1.0691956,0.025688227,1.1431792,1.1688675,0.97172546,0.4739379,14,20
-0.001927334,-0.001155295,0.33783463,0.6830621,0.5812354,0.8264757,0.33783832,0.6830634,1.0209017,0.9042543,0.45080584,14,20
-0.0014551659,0.00074319774,0.00903172,0.8612989,0.09503537,0.9280619,0.009033838,0.86129946,0.8703333,0.8393964,0.40712035,14,20
0.0013738794,0.00065480394,0.002070608,0.99939626,0.045503933,0.9996981,0.0020724954,0.9993967,1.0014691,0.89526904,0.44717172,14,20
-0.00018327513,0.0003633793,0.9643687,0.029055938,0.98202276,0.17045802,0.96436876,0.029056072,0.9934248,0.89241487,0.44386992,16,20
